story_id,snapshot_ts,snapshot_iso,score,descendants,kids_count,is_dead,is_deleted
46899253,1770316582,2026-02-05T18:36:22+00:00,3,1,1,0,0
46899273,1770316582,2026-02-05T18:36:22+00:00,1,1,1,0,0
46899281,1770316582,2026-02-05T18:36:22+00:00,3,1,1,0,0
46899285,1770316582,2026-02-05T18:36:22+00:00,3,1,1,0,0
46899293,1770316582,2026-02-05T18:36:22+00:00,1,0,0,0,0
46899305,1770316582,2026-02-05T18:36:22+00:00,1,0,0,0,0
46899306,1770316582,2026-02-05T18:36:22+00:00,1,1,1,0,0
46899309,1770316582,2026-02-05T18:36:22+00:00,1,0,0,0,0
46899312,1770316582,2026-02-05T18:36:22+00:00,2,2,2,0,0
46899315,1770316582,2026-02-05T18:36:22+00:00,1,0,0,0,0
46899328,1770316582,2026-02-05T18:36:22+00:00,1,0,0,0,0
46899329,1770316582,2026-02-05T18:36:22+00:00,1,0,0,0,0
46899334,1770316582,2026-02-05T18:36:22+00:00,1,2,1,0,0
46899337,1770316582,2026-02-05T18:36:22+00:00,1,0,0,0,0
46899338,1770316582,2026-02-05T18:36:22+00:00,1,0,0,0,0
46899351,1770316582,2026-02-05T18:36:22+00:00,8,4,3,0,0
46899355,1770316582,2026-02-05T18:36:22+00:00,1,1,1,0,0
46899358,1770316582,2026-02-05T18:36:22+00:00,1,0,0,0,0
46899360,1770316582,2026-02-05T18:36:22+00:00,15,8,5,0,0
46899362,1770316582,2026-02-05T18:36:22+00:00,1,1,1,0,0
46899380,1770316582,2026-02-05T18:36:22+00:00,1,0,0,0,0
46899415,1770316582,2026-02-05T18:36:22+00:00,1,0,0,0,0
46899417,1770316582,2026-02-05T18:36:22+00:00,2,1,1,0,0
46899431,1770316582,2026-02-05T18:36:22+00:00,1,0,0,0,0
46899434,1770316582,2026-02-05T18:36:22+00:00,3,0,0,0,0
46899452,1770316582,2026-02-05T18:36:22+00:00,1,0,0,0,0
46899460,1770316582,2026-02-05T18:36:22+00:00,1,0,0,0,0
46899475,1770316582,2026-02-05T18:36:22+00:00,1,2,1,0,0
46899477,1770316582,2026-02-05T18:36:22+00:00,1,,0,1,0
46899486,1770316582,2026-02-05T18:36:22+00:00,3,0,0,0,0
46899493,1770316582,2026-02-05T18:36:22+00:00,2,3,1,0,0
46899497,1770316582,2026-02-05T18:36:22+00:00,1,0,0,0,0
46899511,1770316582,2026-02-05T18:36:22+00:00,3,0,1,0,0
46899529,1770316582,2026-02-05T18:36:22+00:00,5,0,0,0,0
46899531,1770316582,2026-02-05T18:36:22+00:00,1,0,0,0,0
46899534,1770316582,2026-02-05T18:36:22+00:00,1,0,1,0,0
46899536,1770316582,2026-02-05T18:36:22+00:00,4,0,0,0,0
46899540,1770316582,2026-02-05T18:36:22+00:00,1,1,1,0,0
46899555,1770316582,2026-02-05T18:36:22+00:00,1,0,0,0,0
46899559,1770316582,2026-02-05T18:36:22+00:00,12,0,0,0,0
46899569,1770316582,2026-02-05T18:36:22+00:00,1,0,0,0,0
46899575,1770316582,2026-02-05T18:36:22+00:00,2,0,0,0,0
46899590,1770316582,2026-02-05T18:36:22+00:00,3,4,3,0,0
46899591,1770316582,2026-02-05T18:36:22+00:00,102,52,18,0,0
46899593,1770316582,2026-02-05T18:36:22+00:00,1,0,0,0,0
46899619,1770316582,2026-02-05T18:36:22+00:00,1,0,0,0,0
46899626,1770316582,2026-02-05T18:36:22+00:00,2,0,0,0,0
46899627,1770316582,2026-02-05T18:36:22+00:00,2,0,0,0,0
46899635,1770316582,2026-02-05T18:36:22+00:00,8,0,0,0,0
46899642,1770316582,2026-02-05T18:36:22+00:00,1,1,1,0,0
46899653,1770316582,2026-02-05T18:36:22+00:00,1,0,0,0,0
46899654,1770316582,2026-02-05T18:36:22+00:00,1,0,0,0,0
46899680,1770316582,2026-02-05T18:36:22+00:00,1,0,0,0,0
46899690,1770316582,2026-02-05T18:36:22+00:00,1,0,0,0,0
46899696,1770316582,2026-02-05T18:36:22+00:00,6,2,1,0,0
46899715,1770316582,2026-02-05T18:36:22+00:00,7,4,3,0,0
46899725,1770316582,2026-02-05T18:36:22+00:00,1,0,0,0,0
46899731,1770316582,2026-02-05T18:36:22+00:00,1,0,0,0,0
46899732,1770316582,2026-02-05T18:36:22+00:00,2,0,0,0,0
46899759,1770316582,2026-02-05T18:36:22+00:00,1,0,0,0,0
46899760,1770316582,2026-02-05T18:36:22+00:00,1,0,0,0,0
46899763,1770316582,2026-02-05T18:36:22+00:00,1,2,1,0,0
46899766,1770316582,2026-02-05T18:36:22+00:00,3,0,0,0,0
46899770,1770316582,2026-02-05T18:36:22+00:00,104,101,37,0,0
46899773,1770316582,2026-02-05T18:36:22+00:00,2,1,1,0,0
46899774,1770316582,2026-02-05T18:36:22+00:00,4,2,2,0,0
46899775,1770316582,2026-02-05T18:36:22+00:00,1,0,0,0,0
46899780,1770316582,2026-02-05T18:36:22+00:00,2,0,0,0,0
46899781,1770316582,2026-02-05T18:36:22+00:00,2,0,0,0,0
46899784,1770316582,2026-02-05T18:36:22+00:00,2,,0,1,0
46899785,1770316582,2026-02-05T18:36:22+00:00,3,0,0,0,0
46899789,1770316582,2026-02-05T18:36:22+00:00,2,1,1,0,0
46899800,1770316582,2026-02-05T18:36:22+00:00,2,0,0,0,0
46899802,1770316582,2026-02-05T18:36:22+00:00,1,0,0,0,0
46899803,1770316582,2026-02-05T18:36:22+00:00,3,0,0,0,0
46899805,1770316582,2026-02-05T18:36:22+00:00,2,0,0,0,0
46899808,1770316582,2026-02-05T18:36:22+00:00,99,28,7,0,0
46899833,1770316582,2026-02-05T18:36:22+00:00,1,0,0,0,0
46899838,1770316582,2026-02-05T18:36:22+00:00,2,0,0,0,0
46899853,1770316582,2026-02-05T18:36:22+00:00,1,1,1,0,0
46899855,1770316582,2026-02-05T18:36:22+00:00,2,1,1,0,0
46899858,1770316582,2026-02-05T18:36:22+00:00,1,2,1,0,0
46899865,1770316582,2026-02-05T18:36:22+00:00,1,0,0,0,0
46899868,1770316582,2026-02-05T18:36:22+00:00,1,0,0,0,0
46899869,1770316582,2026-02-05T18:36:22+00:00,3,0,0,0,0
46899877,1770316582,2026-02-05T18:36:22+00:00,4,4,3,0,0
46899884,1770316582,2026-02-05T18:36:22+00:00,1,0,1,0,0
46899900,1770316582,2026-02-05T18:36:22+00:00,1,0,0,0,0
46899909,1770316582,2026-02-05T18:36:22+00:00,1,0,0,0,0
46899916,1770316582,2026-02-05T18:36:22+00:00,1,1,1,0,0
46899925,1770316582,2026-02-05T18:36:22+00:00,3,0,0,0,0
46899939,1770316582,2026-02-05T18:36:22+00:00,3,0,0,0,0
46899956,1770316582,2026-02-05T18:36:22+00:00,2,0,0,0,0
46899979,1770316582,2026-02-05T18:36:22+00:00,1,0,0,0,0
46899991,1770316582,2026-02-05T18:36:22+00:00,1,0,0,0,0
46900000,1770316582,2026-02-05T18:36:22+00:00,1,0,0,0,0
46900005,1770316582,2026-02-05T18:36:22+00:00,3,0,0,0,0
46900008,1770316582,2026-02-05T18:36:22+00:00,2,1,1,0,0
46900017,1770316582,2026-02-05T18:36:22+00:00,1,0,1,0,0
46900020,1770316582,2026-02-05T18:36:22+00:00,1,0,0,0,0
46900021,1770316582,2026-02-05T18:36:22+00:00,1,0,0,0,0
46900022,1770316582,2026-02-05T18:36:22+00:00,2,0,0,0,0
46900024,1770316582,2026-02-05T18:36:22+00:00,2,3,3,0,0
46900026,1770316582,2026-02-05T18:36:22+00:00,6,3,1,0,0
46900036,1770316582,2026-02-05T18:36:22+00:00,2,3,2,0,0
46900041,1770316582,2026-02-05T18:36:22+00:00,1,1,1,0,0
46900050,1770316582,2026-02-05T18:36:22+00:00,2,0,0,0,0
46900057,1770316582,2026-02-05T18:36:22+00:00,8,1,1,0,0
46900061,1770316582,2026-02-05T18:36:22+00:00,1,1,1,0,0
46900066,1770316582,2026-02-05T18:36:22+00:00,2,1,1,0,0
46900068,1770316582,2026-02-05T18:36:22+00:00,3,0,0,0,0
46900083,1770316582,2026-02-05T18:36:22+00:00,3,0,0,0,0
46900093,1770316582,2026-02-05T18:36:22+00:00,2,0,0,0,0
46900117,1770316582,2026-02-05T18:36:22+00:00,1,0,0,0,0
46900120,1770316582,2026-02-05T18:36:22+00:00,1,0,0,0,0
46900122,1770316582,2026-02-05T18:36:22+00:00,2,0,0,0,0
46900141,1770316582,2026-02-05T18:36:22+00:00,13,0,0,0,0
46900143,1770316582,2026-02-05T18:36:22+00:00,1,0,0,0,0
46900160,1770316582,2026-02-05T18:36:22+00:00,1,0,1,0,0
46900161,1770316582,2026-02-05T18:36:22+00:00,47,87,20,0,0
46900170,1770316582,2026-02-05T18:36:22+00:00,2,0,0,0,0
46900179,1770316582,2026-02-05T18:36:22+00:00,1,0,0,0,0
46900182,1770316582,2026-02-05T18:36:22+00:00,3,7,3,0,0
46900190,1770316582,2026-02-05T18:36:22+00:00,1,1,1,0,0
46900192,1770316582,2026-02-05T18:36:22+00:00,1,0,0,0,0
46900206,1770316582,2026-02-05T18:36:22+00:00,1,1,1,0,0
46900217,1770316582,2026-02-05T18:36:22+00:00,1,0,0,0,0
46900220,1770316582,2026-02-05T18:36:22+00:00,2,1,1,0,0
46900227,1770316582,2026-02-05T18:36:22+00:00,2,1,1,0,0
46900234,1770316582,2026-02-05T18:36:22+00:00,1,7,2,0,0
46900236,1770316582,2026-02-05T18:36:22+00:00,5,0,0,0,0
46900237,1770316582,2026-02-05T18:36:22+00:00,1,0,0,0,0
46900241,1770316582,2026-02-05T18:36:22+00:00,9,0,0,0,0
46900272,1770316582,2026-02-05T18:36:22+00:00,1,1,1,0,0
46900281,1770316582,2026-02-05T18:36:22+00:00,1,0,0,0,0
46900290,1770316582,2026-02-05T18:36:22+00:00,2,0,0,0,0
46900292,1770316582,2026-02-05T18:36:22+00:00,1,1,1,0,0
46900303,1770316582,2026-02-05T18:36:22+00:00,1,1,1,0,0
46900330,1770316582,2026-02-05T18:36:22+00:00,1,1,1,0,0
46900339,1770316582,2026-02-05T18:36:22+00:00,1,0,0,0,0
46900353,1770316582,2026-02-05T18:36:22+00:00,2,0,0,0,0
46900355,1770316582,2026-02-05T18:36:22+00:00,1,1,1,0,0
46900357,1770316582,2026-02-05T18:36:22+00:00,1,0,0,0,0
46900368,1770316582,2026-02-05T18:36:22+00:00,1,0,0,0,0
46900370,1770316582,2026-02-05T18:36:22+00:00,1,0,0,0,0
46900375,1770316582,2026-02-05T18:36:22+00:00,1,0,0,0,0
46900381,1770316582,2026-02-05T18:36:22+00:00,6,1,1,0,0
46900396,1770316582,2026-02-05T18:36:22+00:00,1,0,0,0,0
46900426,1770316582,2026-02-05T18:36:22+00:00,3,0,0,0,0
46901331,1770316582,2026-02-05T18:36:22+00:00,1,,0,1,0
46903248,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46903189,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46903151,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46903145,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46903125,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46903120,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46903097,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46903096,1770317182,2026-02-05T18:46:22+00:00,3,0,0,0,0
46903095,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46903080,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46903070,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46903053,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46903001,1770317182,2026-02-05T18:46:22+00:00,8,1,1,0,0
46902991,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46902978,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46902960,1770317182,2026-02-05T18:46:22+00:00,2,1,1,0,0
46902909,1770317182,2026-02-05T18:46:22+00:00,17,1,1,0,0
46902888,1770317182,2026-02-05T18:46:22+00:00,1,1,1,0,0
46902855,1770317182,2026-02-05T18:46:22+00:00,2,2,2,0,0
46902829,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46902825,1770317182,2026-02-05T18:46:22+00:00,3,0,0,0,0
46902808,1770317182,2026-02-05T18:46:22+00:00,2,1,1,0,0
46902800,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46902789,1770317182,2026-02-05T18:46:22+00:00,2,0,0,0,0
46902785,1770317182,2026-02-05T18:46:22+00:00,1,0,1,0,0
46902760,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46902751,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46902745,1770317182,2026-02-05T18:46:22+00:00,5,2,2,0,0
46902742,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46902730,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46902717,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46902715,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46902702,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46902674,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46902663,1770317182,2026-02-05T18:46:22+00:00,4,0,0,0,0
46902640,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46902638,1770317182,2026-02-05T18:46:22+00:00,234,71,29,0,0
46902637,1770317182,2026-02-05T18:46:22+00:00,1,1,1,0,0
46902627,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46902591,1770317182,2026-02-05T18:46:22+00:00,4,3,3,0,0
46902579,1770317182,2026-02-05T18:46:22+00:00,2,0,0,0,0
46902564,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46902549,1770317182,2026-02-05T18:46:22+00:00,2,0,0,0,0
46902532,1770317182,2026-02-05T18:46:22+00:00,1,1,1,0,0
46902516,1770317182,2026-02-05T18:46:22+00:00,1,1,1,0,0
46902512,1770317182,2026-02-05T18:46:22+00:00,73,24,8,0,0
46902508,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46902506,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46902473,1770317182,2026-02-05T18:46:22+00:00,3,1,1,0,0
46902472,1770317182,2026-02-05T18:46:22+00:00,3,0,0,0,0
46902459,1770317182,2026-02-05T18:46:22+00:00,1,1,1,0,0
46902449,1770317182,2026-02-05T18:46:22+00:00,2,0,0,0,0
46902439,1770317182,2026-02-05T18:46:22+00:00,2,0,0,0,0
46902435,1770317182,2026-02-05T18:46:22+00:00,1,1,1,0,0
46902422,1770317182,2026-02-05T18:46:22+00:00,3,1,1,0,0
46902416,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46902402,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46902398,1770317182,2026-02-05T18:46:22+00:00,1,1,1,0,0
46902381,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46902380,1770317182,2026-02-05T18:46:22+00:00,2,2,1,0,0
46902377,1770317182,2026-02-05T18:46:22+00:00,1,0,1,0,0
46902374,1770317182,2026-02-05T18:46:22+00:00,2,0,0,0,0
46902372,1770317182,2026-02-05T18:46:22+00:00,2,0,0,0,0
46902368,1770317182,2026-02-05T18:46:22+00:00,68,17,8,0,0
46902366,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46902361,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46902359,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46902357,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46902348,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46902345,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46902341,1770317182,2026-02-05T18:46:22+00:00,3,1,1,0,0
46902337,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46902336,1770317182,2026-02-05T18:46:22+00:00,1,0,1,0,0
46902331,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46902329,1770317182,2026-02-05T18:46:22+00:00,2,0,0,0,0
46902328,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46902300,1770317182,2026-02-05T18:46:22+00:00,2,0,0,0,0
46902289,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46902284,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46902282,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46902281,1770317182,2026-02-05T18:46:22+00:00,4,0,0,0,0
46902273,1770317182,2026-02-05T18:46:22+00:00,27,7,5,0,0
46902267,1770317182,2026-02-05T18:46:22+00:00,3,0,0,0,0
46902251,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46902240,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46902227,1770317182,2026-02-05T18:46:22+00:00,3,0,0,0,0
46902223,1770317182,2026-02-05T18:46:22+00:00,448,203,49,0,0
46902220,1770317182,2026-02-05T18:46:22+00:00,2,0,0,0,0
46902219,1770317182,2026-02-05T18:46:22+00:00,2,2,2,0,0
46902218,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46902216,1770317182,2026-02-05T18:46:22+00:00,1,1,1,0,0
46902213,1770317182,2026-02-05T18:46:22+00:00,2,0,0,0,0
46902189,1770317182,2026-02-05T18:46:22+00:00,5,0,0,0,0
46902182,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46902174,1770317182,2026-02-05T18:46:22+00:00,2,0,0,0,0
46902171,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46902158,1770317182,2026-02-05T18:46:22+00:00,3,1,1,0,0
46902156,1770317182,2026-02-05T18:46:22+00:00,1,1,1,0,0
46902141,1770317182,2026-02-05T18:46:22+00:00,2,1,1,0,0
46902137,1770317182,2026-02-05T18:46:22+00:00,2,0,0,0,0
46902133,1770317182,2026-02-05T18:46:22+00:00,1,1,1,0,0
46902129,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46902114,1770317182,2026-02-05T18:46:22+00:00,2,0,0,0,0
46902112,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46902110,1770317182,2026-02-05T18:46:22+00:00,1,0,1,0,0
46902106,1770317182,2026-02-05T18:46:22+00:00,2,0,0,0,0
46902095,1770317182,2026-02-05T18:46:22+00:00,7,0,0,0,0
46902084,1770317182,2026-02-05T18:46:22+00:00,4,0,0,0,0
46902077,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46902073,1770317182,2026-02-05T18:46:22+00:00,2,1,1,0,0
46902060,1770317182,2026-02-05T18:46:22+00:00,2,0,0,0,0
46902059,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46902054,1770317182,2026-02-05T18:46:22+00:00,6,6,5,0,0
46902047,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46902034,1770317182,2026-02-05T18:46:22+00:00,2,0,0,0,0
46902028,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46902024,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46902023,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46902015,1770317182,2026-02-05T18:46:22+00:00,2,1,1,0,0
46901998,1770317182,2026-02-05T18:46:22+00:00,1,1,1,0,0
46901990,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46901989,1770317182,2026-02-05T18:46:22+00:00,3,1,1,0,0
46901974,1770317182,2026-02-05T18:46:22+00:00,26,32,11,0,0
46901959,1770317182,2026-02-05T18:46:22+00:00,2,0,0,0,0
46901949,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46901937,1770317182,2026-02-05T18:46:22+00:00,2,0,0,0,0
46901933,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46901932,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46901917,1770317182,2026-02-05T18:46:22+00:00,1,0,1,0,0
46901914,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46901905,1770317182,2026-02-05T18:46:22+00:00,2,2,1,0,0
46901900,1770317182,2026-02-05T18:46:22+00:00,1,1,1,0,0
46901871,1770317182,2026-02-05T18:46:22+00:00,2,1,1,0,0
46901858,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46901831,1770317182,2026-02-05T18:46:22+00:00,3,1,1,0,0
46901818,1770317182,2026-02-05T18:46:22+00:00,2,2,1,0,0
46901816,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46901812,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46901806,1770317182,2026-02-05T18:46:22+00:00,1,2,2,0,0
46901799,1770317182,2026-02-05T18:46:22+00:00,4,0,0,0,0
46901794,1770317182,2026-02-05T18:46:22+00:00,5,1,1,0,0
46901786,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46901779,1770317182,2026-02-05T18:46:22+00:00,2,0,0,0,0
46901750,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46901748,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46901744,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46901716,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46901699,1770317182,2026-02-05T18:46:22+00:00,3,0,0,0,0
46901698,1770317182,2026-02-05T18:46:22+00:00,2,0,0,0,0
46901697,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46901696,1770317182,2026-02-05T18:46:22+00:00,2,0,0,0,0
46901695,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46901693,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46901688,1770317182,2026-02-05T18:46:22+00:00,4,1,1,0,0
46901685,1770317182,2026-02-05T18:46:22+00:00,1,1,1,0,0
46901684,1770317182,2026-02-05T18:46:22+00:00,5,0,0,0,0
46901680,1770317182,2026-02-05T18:46:22+00:00,1,1,1,0,0
46901676,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46901662,1770317182,2026-02-05T18:46:22+00:00,4,0,0,0,0
46901649,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46901646,1770317182,2026-02-05T18:46:22+00:00,2,0,0,0,0
46901640,1770317182,2026-02-05T18:46:22+00:00,1,1,1,0,0
46901633,1770317182,2026-02-05T18:46:22+00:00,2,0,0,0,0
46901628,1770317182,2026-02-05T18:46:22+00:00,2,0,0,0,0
46901625,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46901621,1770317182,2026-02-05T18:46:22+00:00,1,1,1,0,0
46901599,1770317182,2026-02-05T18:46:22+00:00,2,0,0,0,0
46901589,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46901588,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46901560,1770317182,2026-02-05T18:46:22+00:00,2,0,1,0,0
46901537,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46901524,1770317182,2026-02-05T18:46:22+00:00,1,1,1,0,0
46901522,1770317182,2026-02-05T18:46:22+00:00,11,0,0,0,0
46901521,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46901517,1770317182,2026-02-05T18:46:22+00:00,3,0,0,0,0
46901513,1770317182,2026-02-05T18:46:22+00:00,2,2,2,0,0
46901509,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46901506,1770317182,2026-02-05T18:46:22+00:00,2,1,1,0,0
46901498,1770317182,2026-02-05T18:46:22+00:00,3,2,2,0,0
46901477,1770317182,2026-02-05T18:46:22+00:00,1,1,1,0,0
46901471,1770317182,2026-02-05T18:46:22+00:00,3,0,0,0,0
46901452,1770317182,2026-02-05T18:46:22+00:00,164,87,14,0,0
46901434,1770317182,2026-02-05T18:46:22+00:00,2,1,1,0,0
46901423,1770317182,2026-02-05T18:46:22+00:00,1,2,2,0,0
46901420,1770317182,2026-02-05T18:46:22+00:00,3,1,1,0,0
46901405,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46901393,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46901389,1770317182,2026-02-05T18:46:22+00:00,2,2,2,0,0
46901380,1770317182,2026-02-05T18:46:22+00:00,1,1,1,0,0
46901375,1770317182,2026-02-05T18:46:22+00:00,2,1,1,0,0
46901368,1770317182,2026-02-05T18:46:22+00:00,2,0,0,0,0
46901344,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46901343,1770317182,2026-02-05T18:46:22+00:00,2,0,0,0,0
46901338,1770317182,2026-02-05T18:46:22+00:00,5,0,0,0,0
46901333,1770317182,2026-02-05T18:46:22+00:00,2,0,0,0,0
46901321,1770317182,2026-02-05T18:46:22+00:00,6,0,0,0,0
46901316,1770317182,2026-02-05T18:46:22+00:00,1,0,0,0,0
46901302,1770317182,2026-02-05T18:46:22+00:00,3,0,0,0,0
46901297,1770317182,2026-02-05T18:46:22+00:00,2,1,1,0,0
46901283,1770317182,2026-02-05T18:46:22+00:00,3,0,0,0,0
46901267,1770317182,2026-02-05T18:46:22+00:00,2,0,0,0,0
46901250,1770317182,2026-02-05T18:46:22+00:00,2,0,0,0,0
46901246,1770317182,2026-02-05T18:46:22+00:00,4,0,0,0,0
46901245,1770317182,2026-02-05T18:46:22+00:00,2,0,0,0,0
46901243,1770317182,2026-02-05T18:46:22+00:00,2,0,0,0,0
46901241,1770317182,2026-02-05T18:46:22+00:00,3,0,0,0,0
46901233,1770317182,2026-02-05T18:46:22+00:00,6,0,0,0,0
46901211,1770317182,2026-02-05T18:46:22+00:00,2,0,0,0,0
46901206,1770317182,2026-02-05T18:46:22+00:00,2,1,1,0,0
46901199,1770317182,2026-02-05T18:46:22+00:00,3,3,3,0,0
46901197,1770317182,2026-02-05T18:46:22+00:00,3,2,2,0,0
46901187,1770317182,2026-02-05T18:46:22+00:00,4,0,0,0,0
46901182,1770317182,2026-02-05T18:46:22+00:00,2,0,0,0,0
46901181,1770317182,2026-02-05T18:46:22+00:00,4,1,2,0,0
46901167,1770317182,2026-02-05T18:46:22+00:00,2,1,1,0,0
46901166,1770317182,2026-02-05T18:46:22+00:00,4,0,0,0,0
46901159,1770317182,2026-02-05T18:46:22+00:00,4,1,1,0,0
46901145,1770317182,2026-02-05T18:46:22+00:00,2,0,0,0,0
46901144,1770317182,2026-02-05T18:46:22+00:00,3,0,0,0,0
46901129,1770317182,2026-02-05T18:46:22+00:00,2,0,0,0,0
46901123,1770317182,2026-02-05T18:46:22+00:00,3,0,0,0,0
46901121,1770317182,2026-02-05T18:46:22+00:00,2,0,0,0,0
46901108,1770317182,2026-02-05T18:46:22+00:00,2,0,0,0,0
46901106,1770317182,2026-02-05T18:46:22+00:00,2,1,2,0,0
46901105,1770317182,2026-02-05T18:46:22+00:00,2,6,2,0,0
46901098,1770317182,2026-02-05T18:46:22+00:00,4,0,0,0,0
46901092,1770317182,2026-02-05T18:46:22+00:00,4,0,0,0,0
46901089,1770317182,2026-02-05T18:46:22+00:00,2,0,0,0,0
46901088,1770317182,2026-02-05T18:46:22+00:00,2,0,0,0,0
46901081,1770317182,2026-02-05T18:46:22+00:00,7,0,1,0,0
46901078,1770317182,2026-02-05T18:46:22+00:00,3,0,0,0,0
46901054,1770317182,2026-02-05T18:46:22+00:00,2,1,1,0,0
46901052,1770317182,2026-02-05T18:46:22+00:00,2,0,0,0,0
46901050,1770317182,2026-02-05T18:46:22+00:00,3,0,0,0,0
46901038,1770317182,2026-02-05T18:46:22+00:00,3,0,1,0,0
46901030,1770317182,2026-02-05T18:46:22+00:00,2,1,2,0,0
46901010,1770317182,2026-02-05T18:46:22+00:00,2,0,0,0,0
